Number of DTs,Number of Campuses,Number of Precincts,Number of Buildings,Number of Data Points,Total Time Taken,DT Response Time Taken,Visualisation Time Taken,Unity RAM Usage (MB),DTs RAM Usage (MB),Services RAM Usage (MB),Total RAM Usage (MB),Unity RAM Usage (%),DTs RAM Usage (%),Services RAM Usage (%),Total RAM Usage (%),DTs CPU Usage (%),Services CPU Usage (%),Unity CPU Usage (%),Total CPU Usage (%)
7,1,2,4,19,142,112,29,2726,41.6796875,83.2578125,2850.9375,4.177841663,0.063877895,0.127600133,4.369319916,0,0,14.70489311,14.70489311
7,1,2,4,20,151,119,31,2726,41.7890625,83.26171875,2851.050781,4.177841663,0.064045519,0.127606124,4.369493484,0,0,15.40408993,15.40408993
7,1,2,4,21,164,130,33,2729,41.79296875,83.14453125,2853.9375,4.182439804,0.064051509,0.12742652,4.373918056,0,0,11.29819679,11.29819679
7,1,2,4,22,177,141,35,2732,41.84765625,83.20703125,2857.054688,4.187037468,0.06413532,0.127522305,4.378695011,0,0,12.51536942,12.51536942
7,1,2,4,23,172,134,37,2732,41.84765625,83.24609375,2857.09375,4.187037468,0.06413532,0.127582178,4.378755093,0,0,14.20407581,14.20407581
7,1,2,4,24,188,150,38,2732,41.84765625,83.24609375,2857.09375,4.187037468,0.06413532,0.127582178,4.378755093,0,0,13.98684788,13.98684788
7,1,2,4,25,203,163,39,2732,41.84765625,83.234375,2857.082031,4.187037468,0.06413532,0.127564222,4.378736973,0,0,12.13689041,12.13689041
7,1,2,4,26,220,176,44,2736,41.84765625,83.234375,2861.082031,4.193167686,0.06413532,0.127564222,4.384867191,0,0,13.2444706,13.2444706
7,1,2,4,27,237,186,50,2736,41.84765625,83.30859375,2861.15625,4.193167686,0.06413532,0.127677962,4.384981155,0,0,11.16490936,11.16490936
7,1,2,4,28,249,195,54,2736,41.84765625,83.29296875,2861.140625,4.193167686,0.06413532,0.127654016,4.384956837,0,0,12.66145229,12.66145229
7,1,2,4,29,254,199,55,2736,41.8515625,83.30859375,2861.160156,4.193167686,0.064141311,0.127677962,4.384986877,0,0,15.46358776,15.46358776
7,1,2,4,30,273,206,66,2752,42.16796875,83.31640625,2877.484375,4.217689037,0.064626232,0.127689943,4.410005093,0,0,13.11691284,13.11691284
7,1,2,4,1,76,52,24,4025,34.78125,126.234375,4186.015625,6.168676853,0.053305414,0.193465605,6.415447712,0,0,14.02442169,14.02442169
7,1,2,4,2,59,55,3,3969,38.4921875,114.0585938,4121.550781,6.082851887,0.058992762,0.17480512,6.316649914,0,0,14.55971336,14.55971336
7,1,2,4,3,49,44,4,3969,41.1171875,112.1484375,4122.265625,6.082851887,0.063015811,0.171877638,6.317745209,0,0,15.94048119,15.94048119
7,1,2,4,4,51,44,7,3799,41.1328125,112.1445313,3952.277344,5.822311401,0.063039757,0.171871647,6.057222843,0,0,13.48028469,13.48028469
7,1,2,4,5,54,45,9,3798,41.578125,112.1445313,3951.722656,5.820778847,0.063722238,0.171871647,6.056372643,0,0,15.32638931,15.32638931
7,1,2,4,6,57,46,10,3799,41.43359375,112.171875,3952.605469,5.822311401,0.063500732,0.171913549,6.057725906,0,0,12.76988506,12.76988506
7,1,2,4,7,68,55,12,3799,41.51171875,112.6445313,3953.15625,5.822311401,0.06362047,0.172637939,6.058569908,0,0,15.78787613,15.78787613
7,1,2,4,8,81,68,13,3799,41.53125,112.703125,3953.234375,5.822311401,0.063650399,0.172727749,6.058689594,0,0,15.3266964,15.3266964
7,1,2,4,9,84,68,16,3799,41.53515625,112.71875,3953.253906,5.822311401,0.06365639,0.172751695,6.058719635,0,0,17.45401382,17.45401382
7,1,2,4,10,109,81,28,3799,41.70703125,112.3984375,3953.105469,5.822311401,0.063919805,0.172260776,6.058492184,0,0,15.41585922,15.41585922
7,1,2,4,11,99,79,19,3801,41.6171875,112.4257813,3955.042969,5.825376511,0.063782111,0.172302693,6.061461449,0,0,16.73715591,16.73715591
7,1,2,4,12,101,79,21,3802,41.64453125,111.7226563,3955.367188,5.826909065,0.063824013,0.171225086,6.061958313,0,0,14.28479862,14.28479862
7,1,2,4,13,113,89,24,3804,41.953125,111.7382813,3957.691406,5.829974174,0.064296961,0.171249032,6.065520287,0,0,14.27744961,14.27744961
7,1,2,4,14,117,92,25,3804,41.953125,111.7382813,3957.691406,5.829974174,0.064296961,0.171249032,6.065520287,0,0,14.99218178,14.99218178
7,1,2,4,15,123,97,26,3804,42.1171875,111.7421875,3957.859375,5.829974174,0.064548403,0.171255022,6.065777779,0,0,13.20258236,13.20258236
7,1,2,4,16,132,104,28,3804,42.05859375,111.7070313,3957.765625,5.829974174,0.064458601,0.17120114,6.065633774,0.191313058,0,14.32545471,14.5167675
7,1,2,4,17,146,116,30,3804,42.03125,111.7226563,3957.753906,5.829974174,0.064416699,0.171225086,6.065616131,0,0,14.87104893,14.87104893
7,1,2,4,18,149,117,32,3806,42.0546875,111.7382813,3959.792969,5.833039761,0.064452618,0.171249032,6.068741322,0,0,14.04277802,14.04277802
7,1,2,4,19,153,116,37,3806,42.05859375,111.7421875,3959.800781,5.833039761,0.064458601,0.171255022,6.068753242,0,0,14.79956341,14.79956341
7,1,2,4,20,167,128,39,3806,42.05859375,111.6484375,3959.707031,5.833039761,0.064458601,0.171111345,6.068609715,0,0,13.6642952,13.6642952
7,1,2,4,21,172,133,39,3806,42.05859375,111.671875,3959.730469,5.833039761,0.064458601,0.171147257,6.068645477,0,0,15.11464691,15.11464691
7,1,2,4,22,191,147,43,3809,41.671875,111.7578125,3962.429688,5.837637424,0.063865922,0.171278968,6.072782516,0,0,13.55519295,13.55519295
7,1,2,4,23,218,170,47,3809,41.671875,111.7421875,3962.414063,5.837637424,0.063865922,0.171255022,6.072758198,0,0,14.27116966,14.27116966
7,1,2,4,24,227,172,54,3811,41.734375,111.7539063,3964.488281,5.840702534,0.063961707,0.171272978,6.075937271,0,0,15.5498085,15.5498085
7,1,2,4,25,216,165,51,3813,41.73046875,111.7539063,3966.484375,5.843767643,0.063955724,0.171272978,6.078996181,0,0,13.30015659,13.30015659
7,1,2,4,26,243,179,63,3817,41.78515625,111.7539063,3970.539063,5.849897861,0.064039536,0.171272978,6.085210323,0,0,14.40513706,14.40513706
7,1,2,4,27,234,180,53,3817,41.7890625,111.7578125,3970.546875,5.849897861,0.064045519,0.171278968,6.085222244,0,0,14.1737175,14.1737175
7,1,2,4,28,250,193,56,3817,41.7890625,111.7578125,3970.546875,5.849897861,0.064045519,0.171278968,6.085222244,0,0,14.87154961,14.87154961
7,1,2,4,29,254,197,56,3817,41.78515625,111.7578125,3970.542969,5.849897861,0.064039536,0.171278968,6.085216522,0,0,15.08202267,15.08202267
7,1,2,4,30,270,216,53,3817,42.27734375,111.703125,3970.980469,5.849897861,0.064793855,0.171195149,6.085886955,0,0,15.54872799,15.54872799
7,1,2,4,1,57,33,23,3998,42.19921875,111.6289063,4151.828125,6.127296925,0.064674124,0.171081409,6.363052368,0,0,15.66334343,15.66334343
7,1,2,4,2,43,40,3,3985,42.2109375,111.640625,4138.851563,6.107373238,0.06469208,0.171099365,6.343164444,0,0,15.45572853,15.45572853
7,1,2,4,3,50,44,5,3825,42.2109375,111.6679688,3978.878906,5.862158775,0.06469208,0.171141267,6.097991943,0,0,13.9916954,13.9916954
7,1,2,4,4,51,45,6,3826,41.8046875,112.2109375,3980.015625,5.86369133,0.064069465,0.171973422,6.099734306,0,0,15.20174026,15.20174026
7,1,2,4,5,58,48,10,3826,41.8046875,112.1953125,3980,5.86369133,0.064069465,0.171949476,6.099710464,0,0,15.16574001,15.16574001
7,1,2,4,6,70,55,15,3827,41.84765625,111.890625,3980.738281,5.865223885,0.06413532,0.171482518,6.100841522,0,0,15.23629284,15.23629284
7,1,2,4,7,69,56,13,3812,41.84765625,111.890625,3965.738281,5.842235088,0.06413532,0.171482518,6.077852726,0,0,13.28579807,13.28579807
7,1,2,4,8,82,68,14,3812,41.83984375,112.0078125,3965.847656,5.842235088,0.064123347,0.171662107,6.078020573,0,0,13.88548756,13.88548756
7,1,2,4,9,84,68,15,3812,41.859375,112.0273438,3965.886719,5.842235088,0.064153284,0.171692044,6.078080177,0,0,15.9618063,15.9618063
7,1,2,4,10,91,72,18,3812,41.85546875,111.7226563,3965.578125,5.842235088,0.064147294,0.171225086,6.077607632,0,0,17.07459831,17.07459831
7,1,2,4,11,91,72,19,3813,41.828125,111.7382813,3966.566406,5.843767643,0.064105392,0.171249032,6.079122066,0,0,15.03768158,15.03768158
7,1,2,4,12,103,81,22,3814,41.828125,111.0859375,3966.914063,5.845300198,0.064105392,0.170249254,6.079654694,0,0,16.3652668,16.3652668
7,1,2,4,13,114,83,30,3815,41.828125,111.109375,3967.9375,5.846832752,0.064105392,0.17028518,6.081223488,0,0,14.10514736,14.10514736
7,1,2,4,14,127,91,36,3817,42.23828125,111.1132813,3970.351563,5.849897861,0.06473399,0.17029117,6.084922791,0,0,14.4967165,14.4967165
7,1,2,4,15,129,99,30,3817,42.23828125,111.1171875,3970.355469,5.849897861,0.06473399,0.170297146,6.084928989,0,0,16.60449791,16.60449791
7,1,2,4,16,138,107,31,3817,42.51171875,111.1210938,3970.632813,5.849897861,0.065153055,0.170303136,6.085353851,0,0,14.4745369,14.4745369
7,1,2,4,17,137,107,30,3817,42.5078125,111.1210938,3970.628906,5.849897861,0.065147072,0.170303136,6.085348129,0,0,14.45282745,14.45282745
7,1,2,4,18,149,116,32,3819,42.5703125,110.9765625,3972.546875,5.852963448,0.065242857,0.17008163,6.08828783,0,0,13.2033186,13.2033186
7,1,2,4,19,155,118,37,3819,42.56640625,110.9726563,3972.539063,5.852963448,0.065236874,0.17007564,6.088275909,0,0,17.14161682,17.14161682
7,1,2,4,20,171,132,39,3820,42.56640625,110.96875,3973.535156,5.854496002,0.065236874,0.17006965,6.089802742,0,0,14.93164158,14.93164158
7,1,2,4,21,182,141,40,3823,42.5703125,110.9765625,3976.546875,5.859093666,0.065242857,0.17008163,6.094418049,0,0,12.71928596,12.71928596
7,1,2,4,22,198,152,45,3826,42.5703125,110.9765625,3979.546875,5.86369133,0.065242857,0.17008163,6.099015713,0,0,14.24639511,14.24639511
7,1,2,4,23,189,141,47,3826,42.5703125,110.9960938,3979.566406,5.86369133,0.065242857,0.170111567,6.099045753,0,0,16.74689865,16.74689865
7,1,2,4,24,218,168,50,3826,42.5703125,110.984375,3979.554688,5.86369133,0.065242857,0.170093596,6.099027634,0,0,14.86504364,14.86504364
7,1,2,4,25,220,169,51,3826,42.6171875,111.0039063,3979.621094,5.86369133,0.065314695,0.170123532,6.099129677,0,0,16.34977913,16.34977913
7,1,2,4,26,270,209,61,3830,42.6171875,112.6132813,3985.230469,5.869821548,0.065314695,0.172590047,6.107726097,0,0,16.45506859,16.45506859
7,1,2,4,27,280,227,53,3830,42.62109375,110.8710938,3983.492188,5.869821548,0.065320686,0.169919983,6.105062008,0,0,16.01970482,16.01970482
7,1,2,4,28,238,183,55,3830,42.625,110.9960938,3983.621094,5.869821548,0.065326668,0.170111567,6.105259895,0,0,15.08358097,15.08358097
7,1,2,4,29,265,210,54,3830,42.625,110.9960938,3983.621094,5.869821548,0.065326668,0.170111567,6.105259895,0,0,14.18657303,14.18657303
7,1,2,4,30,271,218,53,3830,42.62890625,110.9960938,3983.625,5.869821548,0.065332659,0.170111567,6.105265617,0,0,16.31675339,16.31675339
9,1,3,5,1,78,55,22,3053,35.2890625,119.7851563,3208.074219,4.678998947,0.054083683,0.183581591,4.916664124,0.388174981,0,12.10110855,12.48928356
9,1,3,5,2,41,36,4,3019,38.73828125,119.7890625,3177.527344,4.626890659,0.059369922,0.183587581,4.869848251,0.193053991,0,11.14604282,11.33909702
9,1,3,5,3,56,49,6,3021,41.49609375,117.7734375,3180.269531,4.629956245,0.063596524,0.180498451,4.874051094,0,0,12.62405109,12.62405109
9,1,3,5,4,55,47,8,2859,41.5703125,117.75,3018.320313,4.381676197,0.063710265,0.180462539,4.62584877,0,0,14.17391872,14.17391872
9,1,3,5,5,62,51,11,2858,41.69140625,117,3016.691406,4.380143642,0.063895851,0.179313093,4.623352528,0,0,14.93016624,14.93016624
9,1,3,5,6,71,58,13,2859,42.26171875,112.9140625,3014.175781,4.381676197,0.064769909,0.173051029,4.619497299,0,0,13.5838728,13.5838728
9,1,3,5,7,76,61,15,2842,42.30078125,112.9296875,2997.230469,4.355622292,0.064829774,0.173074976,4.59352684,0,0,14.76018906,14.76018906
9,1,3,5,8,86,69,16,2842,42.30078125,112.9257813,2997.226563,4.355622292,0.064829774,0.173068985,4.593521118,0,0,12.94247532,12.94247532
9,1,3,5,9,99,80,19,2842,41.9375,112.9257813,2996.863281,4.355622292,0.064273015,0.173068985,4.592964172,0,0,14.22082138,14.22082138
9,1,3,5,10,101,74,27,2843,42,112.3554688,2997.355469,4.357154846,0.064368799,0.172194928,4.593718529,0,0,15.23232651,15.23232651
9,1,3,5,11,106,84,22,2845,41.96484375,112.4804688,2999.445313,4.360219955,0.064314924,0.172386497,4.596921444,0,0,13.66441536,13.66441536
9,1,3,5,12,121,96,25,2847,41.9765625,112.4296875,3001.40625,4.363285065,0.06433288,0.172308668,4.599926472,0,0,14.02150726,14.02150726
9,1,3,5,13,145,117,28,2849,41.98046875,112.8945313,3003.875,4.366350651,0.06433887,0.173021093,4.603710651,0,0,13.11024284,13.11024284
9,1,3,5,14,143,114,28,2849,42.34765625,112.8945313,3004.242188,4.366350651,0.06490162,0.173021093,4.604273319,0,0,11.77285576,11.77285576
9,1,3,5,15,162,129,32,2849,42.41796875,112.0390625,3003.457031,4.366350651,0.065009378,0.171710014,4.603070259,0,0,15.21793556,15.21793556
9,1,3,5,16,152,118,33,2850,42.421875,112.4140625,3004.835938,4.367883205,0.065015361,0.172284722,4.605183125,0,0,14.65272331,14.65272331
9,1,3,5,17,155,118,36,2853,42.421875,112.8671875,3008.289063,4.372480869,0.065015361,0.172979191,4.61047554,0,0.191667512,12.69958019,12.89124775
9,1,3,5,18,172,133,38,2856,42.4296875,112.8828125,3011.3125,4.377078533,0.065027341,0.173003137,4.615108967,0,0,13.69596577,13.69596577
9,1,3,5,19,182,142,39,2856,42.4296875,112.1914063,3010.621094,4.377078533,0.065027341,0.171943486,4.614049435,0,0,11.91247654,11.91247654
9,1,3,5,20,192,149,43,2856,42.4296875,112.1875,3010.617188,4.377078533,0.065027341,0.171937495,4.614043236,0,0,12.79981613,12.79981613
9,1,3,5,21,205,158,46,2857,42.4296875,112.1875,3011.617188,4.378611088,0.065027341,0.171937495,4.61557579,0,0,14.30077362,14.30077362
9,1,3,5,22,222,169,53,2862,42.4296875,112.1875,3016.617188,4.386274338,0.065027341,0.171937495,4.62323904,0,0,10.74654484,10.74654484
9,1,3,5,23,220,165,55,2862,42.37890625,112.1992188,3016.578125,4.386274338,0.064949512,0.171955466,4.623179436,0,0,12.89930534,12.89930534
9,1,3,5,24,246,188,57,2862,42.37890625,112.1289063,3016.507813,4.386274338,0.064949512,0.171847701,4.623071671,0,0,14.97830868,14.97830868
9,1,3,5,25,270,211,59,2862,42.3828125,112.1445313,3016.527344,4.386274338,0.064955495,0.171871647,4.623101711,0,0,15.18655968,15.18655968
9,1,3,5,26,291,220,71,2864,42.421875,112.1367188,3018.558594,4.389339447,0.065015361,0.171859667,4.626214504,0,0,13.75549889,13.75549889
9,1,3,5,27,295,237,58,2864,42.42578125,112.1367188,3018.5625,4.389339447,0.065021351,0.171859667,4.626220703,0,0,12.66056252,12.66056252
9,1,3,5,28,311,243,68,2864,42.3828125,112.1367188,3018.519531,4.389339447,0.064955495,0.171859667,4.626154423,0,0,11.04916191,11.04916191
9,1,3,5,29,321,239,81,2864,42.7265625,111,3017.726563,4.389339447,0.065482326,0.170117557,4.624939442,0,0,14.42854118,14.42854118
9,1,3,5,30,331,259,72,2864,43.61328125,111,3018.613281,4.389339447,0.066841304,0.170117557,4.626298428,0,0,11.63146019,11.63146019
9,1,3,5,1,79,55,24,4019,34.859375,144.3984375,4198.257813,6.159481525,0.053425148,0.221303672,6.4342103,0,0,12.41321945,12.41321945
9,1,3,5,2,46,41,4,3998,38.5390625,144.40625,4180.945313,6.127296925,0.059064604,0.221315652,6.407677174,0,0,11.76905632,11.76905632
9,1,3,5,3,51,45,6,3864,41.0234375,134.9257813,4039.949219,5.921929836,0.062872134,0.206785977,6.191587925,0,0,11.8710165,11.8710165
9,1,3,5,4,62,53,8,3834,41.05078125,128.2421875,4003.292969,5.875952244,0.062914036,0.19654277,6.135408878,0.193390891,0,14.42799282,14.62138367
9,1,3,5,5,65,54,10,3835,41.515625,123.0585938,3999.574219,5.877484798,0.063626453,0.188598439,6.129709721,0,0,14.85082817,14.85082817
9,1,3,5,6,68,55,12,3835,41.28515625,119.8203125,3996.105469,5.877484798,0.063273236,0.183635473,6.124393463,0,0,15.40042782,15.40042782
9,1,3,5,7,88,65,22,3821,41.375,119.8203125,3982.195313,5.856028557,0.06341093,0.183635473,6.103075027,0,0,13.33865929,13.33865929
9,1,3,5,8,82,65,16,3821,41.41015625,119.8359375,3982.246094,5.856028557,0.063464813,0.183659419,6.103152752,0,0,14.60172367,14.60172367
9,1,3,5,9,96,77,19,3821,41.44140625,119.2851563,3981.726563,5.856028557,0.063512705,0.182815298,6.102356434,0,0,14.17278671,14.17278671
9,1,3,5,10,109,87,21,3821,41.2734375,118.8203125,3981.09375,5.856028557,0.06325528,0.182102889,6.101386547,0,0,12.85382366,12.85382366
9,1,3,5,11,112,88,23,3823,41.31640625,118.8203125,3983.136719,5.859093666,0.063321136,0.182102889,6.10451746,0,0,12.56279755,12.56279755
9,1,3,5,12,115,90,25,3825,41.328125,118.1953125,3984.523438,5.862158775,0.063339092,0.181145012,6.106642723,0,0,12.30539799,12.30539799
9,1,3,5,13,134,106,27,3826,41.8203125,118.1992188,3986.019531,5.86369133,0.064093418,0.181151003,6.108935833,0,0,14.84218693,14.84218693
9,1,3,5,14,140,111,29,3826,41.81640625,118.1992188,3986.015625,5.86369133,0.064087428,0.181151003,6.108929634,0,0,12.97684288,12.97684288
9,1,3,5,15,162,124,37,3826,41.8828125,119.1132813,3986.996094,5.86369133,0.064189203,0.182551891,6.110432625,0,0,15.24518013,15.24518013
9,1,3,5,16,191,151,40,3827,41.83203125,118.3320313,3987.164063,5.865223885,0.064111374,0.181354553,6.11068964,0,0,15.03840351,15.03840351
9,1,3,5,17,195,151,44,3831,42.12890625,117.546875,3990.675781,5.87135458,0.064566366,0.180151224,6.116072178,0,0,13.82564163,13.82564163
9,1,3,5,18,203,155,47,3831,42.12890625,118.3515625,3991.480469,5.87135458,0.064566366,0.181384489,6.117305279,0,0,13.51978016,13.51978016
9,1,3,5,19,205,156,49,3831,42.125,118.2773438,3991.402344,5.87135458,0.064560376,0.181270733,6.117185593,0,0,14.46091652,14.46091652
9,1,3,5,20,224,169,54,3832,42.00390625,117.1953125,3991.199219,5.872887135,0.06437479,0.179612428,6.116874218,0,0,14.58865547,14.58865547
9,1,3,5,21,244,180,63,3836,42.015625,117.1835938,3995.199219,5.879017353,0.064392753,0.179594472,6.123004436,0,0,16.77448082,16.77448082
9,1,3,5,22,247,190,56,3836,42.3125,117.1914063,3995.503906,5.879017353,0.064847738,0.179606438,6.123471737,0,0,14.80809116,14.80809116
9,1,3,5,23,257,204,52,3836,42.30859375,117.1914063,3995.5,5.879017353,0.064841747,0.179606438,6.123465538,0,0,12.85836887,12.85836887
9,1,3,5,24,263,204,59,3837,42.26171875,116.7460938,3996.007813,5.880549908,0.064769909,0.178923965,6.124243736,0,0,14.61075878,14.61075878
9,1,3,5,25,289,227,61,3837,42.25,116.765625,3996.015625,5.880549908,0.064751953,0.178953886,6.124255657,0,0,14.48992348,14.48992348
9,1,3,5,26,305,245,60,3837,42.2578125,116.7773438,3996.035156,5.880549908,0.064763926,0.178971857,6.124285698,0,0,16.55085182,16.55085182
9,1,3,5,27,320,253,67,3837,42.25390625,116.78125,3996.035156,5.880549908,0.064757936,0.178977832,6.124285698,0,0,12.69843578,12.69843578
9,1,3,5,28,334,264,70,3837,42.58984375,116.78125,3996.371094,5.880549908,0.065272793,0.178977832,6.124800682,0,0,13.6508894,13.6508894
9,1,3,5,29,329,261,67,3836,42.9296875,116.7773438,3995.707031,5.879017353,0.065793633,0.178971857,6.123782635,0,0,15.18664074,15.18664074
9,1,3,5,30,372,290,82,3838,43.62890625,116.78125,3998.410156,5.882082462,0.06686525,0.178977832,6.127925396,0,0,12.72532463,12.72532463
9,1,3,5,1,59,34,24,4018,43.60546875,116.8789063,4178.484375,6.157948971,0.066829331,0.179127499,6.403905869,0,0,13.27154636,13.27154636
9,1,3,5,2,70,65,4,4004,43.62890625,118.359375,4165.988281,6.136492729,0.06686525,0.181396455,6.384754658,0,0,14.1300087,14.1300087
9,1,3,5,3,52,45,6,4004,42.44921875,118.3710938,4164.820313,6.136492729,0.06505727,0.181414425,6.382964611,0,0,14.82323456,14.82323456
9,1,3,5,4,69,60,9,3840,42.453125,116.9140625,3999.367188,5.885147572,0.06506326,0.179181382,6.129392147,0,0,17.01287079,17.01287079
9,1,3,5,5,68,56,11,3840,42.44921875,116.9492188,3999.398438,5.885147572,0.06505727,0.179235265,6.129440308,0,0,16.13643074,16.13643074
9,1,3,5,6,80,66,14,3841,42.5234375,116.984375,4000.507813,5.886680126,0.065171018,0.179289147,6.131140232,0,0,14.01543045,14.01543045
9,1,3,5,7,92,68,24,3826,42.51953125,116.984375,3985.503906,5.86369133,0.065165028,0.179289147,6.108145714,0,0,15.79120445,15.79120445
9,1,3,5,8,87,69,17,3826,42.5234375,116.984375,3985.507813,5.86369133,0.065171018,0.179289147,6.108151436,0,0,17.57873726,17.57873726
9,1,3,5,9,99,79,20,3826,42.5234375,116.9804688,3985.503906,5.86369133,0.065171018,0.179283157,6.108145714,0,0,14.3003149,14.3003149
9,1,3,5,10,114,91,23,3827,42.5234375,116.4453125,3985.96875,5.865223885,0.065171018,0.178462982,6.108858109,0,0,11.80749512,11.80749512
9,1,3,5,11,117,91,25,3829,42.50390625,116.40625,3987.910156,5.868288994,0.065141082,0.178403124,6.111833096,0,0,13.51994896,13.51994896
9,1,3,5,12,129,102,26,3831,42.50390625,115.5507813,3989.054688,5.87135458,0.065141082,0.177092031,6.113587856,0,0,13.42838287,13.42838287
9,1,3,5,13,135,104,30,3832,42.5078125,115.5078125,3990.015625,5.872887135,0.065147072,0.177026182,6.115060329,0,0,13.71051979,13.71051979
9,1,3,5,14,150,117,33,3832,42.51953125,115.4921875,3990.011719,5.872887135,0.065165028,0.177002236,6.115054607,0,0,14.27996349,14.27996349
9,1,3,5,15,165,129,36,3832,42.5078125,115.453125,3989.960938,5.872887135,0.065147072,0.176942363,6.114976406,0,0,15.05356026,15.05356026
9,1,3,5,16,171,132,39,3833,42.50390625,115.453125,3990.957031,5.874419689,0.065141082,0.176942363,6.116503239,0,0,13.70520306,13.70520306
9,1,3,5,17,184,140,43,3836,42.5,115.4804688,3993.980469,5.879017353,0.065135099,0.17698428,6.121136665,0,0,15.04836559,15.04836559
9,1,3,5,18,189,142,46,3836,42.49609375,115.4804688,3993.976563,5.879017353,0.065129109,0.17698428,6.121130943,0,0,14.12010479,14.12010479
9,1,3,5,19,213,163,50,3836,42.49609375,115.515625,3994.011719,5.879017353,0.065129109,0.177038148,6.121184826,0,0,18.11148643,18.11148643
9,1,3,5,20,231,179,52,3838,42.5,114.2578125,3994.757813,5.882082462,0.065135099,0.175110444,6.122327805,0,0,13.9696064,13.9696064
9,1,3,5,21,244,181,63,3842,42.49609375,114.2578125,3998.753906,5.888212681,0.065129109,0.175110444,6.128452301,0,0,16.24631119,16.24631119
9,1,3,5,22,248,192,55,3842,42.5,114.2578125,3998.757813,5.888212681,0.065135099,0.175110444,6.128458023,0,0,14.5148201,14.5148201
9,1,3,5,23,240,188,51,3842,42.47265625,114.2578125,3998.730469,5.888212681,0.065093189,0.175110444,6.128416538,0,0,16.17420197,16.17420197
9,1,3,5,24,276,215,60,3843,42.48828125,113.9023438,3999.390625,5.889745235,0.065117136,0.174565658,6.12942791,0,0,16.16766357,16.16766357
9,1,3,5,25,291,228,62,3843,42.4921875,113.9023438,3999.394531,5.889745235,0.065123126,0.174565658,6.129434109,0,0,12.43126488,12.43126488
9,1,3,5,26,302,241,61,3843,42.48828125,113.7929688,3999.28125,5.889745235,0.065117136,0.17439802,6.12926054,0,0,14.38558388,14.38558388
9,1,3,5,27,328,261,67,3843,42.49609375,113.8046875,3999.300781,5.889745235,0.065129109,0.174415991,6.129290104,0,0,14.26653862,14.26653862
9,1,3,5,28,313,245,68,3843,42.6171875,113.4257813,3999.042969,5.889745235,0.065314695,0.173835278,6.128895283,0,0,15.6205101,15.6205101
9,1,3,5,29,348,282,65,3842,42.96484375,113.421875,3998.386719,5.888212681,0.065847516,0.173829287,6.127889633,0,0,15.0277319,15.0277319
9,1,3,5,30,369,283,85,3844,43.31640625,113.4257813,4000.742188,5.89127779,0.066386312,0.173835278,6.13149929,0,0,18.23143578,18.23143578
10,1,3,6,1,77,55,21,3073,34.546875,162.3789063,3269.925781,4.709650517,0.052946214,0.248860374,5.011456966,0.389924049,0,13.09677505,13.4866991
10,1,3,6,2,52,47,4,3042,37.98828125,156.328125,3236.316406,4.662140369,0.05822048,0.239587009,4.959948063,0.191064566,0,12.46879578,12.65986061
10,1,3,6,3,57,49,7,3044,40.84765625,151.6015625,3236.449219,4.665205479,0.062602729,0.232343122,4.960151196,0,0,13.57245922,13.57245922
10,1,3,6,4,57,48,9,2874,40.9140625,145.6679688,3060.582031,4.404664993,0.062704504,0.223249346,4.690618992,0,0,13.34511185,13.34511185
10,1,3,6,5,78,66,11,2874,40.953125,141.6132813,3056.566406,4.404664993,0.062764369,0.217035174,4.684464455,0,0,12.31472969,12.31472969
10,1,3,6,6,79,65,14,2857,41.03125,141.6171875,3039.648438,4.378611088,0.062884107,0.217041165,4.658536434,0,0,15.33295059,15.33295059
10,1,3,6,7,87,71,15,2856,41.12109375,140.4648438,3037.585938,4.377078533,0.063021801,0.215275094,4.655375481,0,0,11.61590576,11.61590576
10,1,3,6,8,91,72,19,2858,41.125,140.4648438,3039.589844,4.380143642,0.063027784,0.215275094,4.658446312,0,0,13.9941473,13.9941473
10,1,3,6,9,95,74,20,2859,41.28515625,140.4648438,3040.75,4.381676197,0.063273236,0.215275094,4.660224438,0,0,14.15638161,14.15638161
10,1,3,6,10,113,87,26,2860,41.328125,139.6875,3041.015625,4.383208752,0.063339092,0.214083746,4.660631657,0,0,13.79617596,13.79617596
10,1,3,6,11,131,102,28,2863,41.375,118.1328125,3022.507813,4.387806892,0.06341093,0.181049228,4.632266998,0,0,12.31086826,12.31086826
10,1,3,6,12,120,92,27,2866,41.41796875,118.1328125,3025.550781,4.392404556,0.063476786,0.181049228,4.636930466,0,0,11.93987083,11.93987083
10,1,3,6,13,136,104,31,2866,41.59375,117.8359375,3025.429688,4.392404556,0.063746184,0.180594236,4.636744976,0,0,12.55942154,12.55942154
10,1,3,6,14,143,111,32,2866,41.7578125,117.8515625,3025.609375,4.392404556,0.063997626,0.180618197,4.637020588,0,0,13.5689764,13.5689764
10,1,3,6,15,157,121,35,2868,41.78515625,117.8515625,3027.636719,4.395469666,0.064039536,0.180618197,4.640127182,0,0,12.30748558,12.30748558
10,1,3,6,16,165,127,38,2871,41.79296875,117.8515625,3030.644531,4.400067329,0.064051509,0.180618197,4.644737244,0,0,14.94177246,14.94177246
10,1,3,6,17,176,133,43,2871,41.90234375,117.3867188,3030.289063,4.400067329,0.064219132,0.179905772,4.644192219,0,0,12.67860985,12.67860985
10,1,3,6,18,195,149,45,2871,41.90234375,117.3789063,3030.28125,4.400067329,0.064219132,0.179893807,4.644180298,0,0,11.91903305,11.91903305
