Number of DTs,Number of Campuses,Number of Precincts,Number of Buildings,Number of Data Points,Total Time Taken,DT Response Time Taken,Visualisation Time Taken,Total RAM Usage (MB),Total RAM Usage (%),CPU Usage (%)
9,1,3,5,15,19881,19859,21,2426,3.71806454658508,12.6468372344971
9,1,3,5,16,20356,20332,23,2409,3.69201064109802,10.6793756484985
9,1,3,5,17,21285,21260,25,2424,3.71499943733215,18.5350971221924
9,1,3,5,18,22918,22888,30,2414,3.69967365264893,11.3051347732544
9,1,3,5,19,22507,22478,28,2417,3.70427131652832,10.6431932449341
9,1,3,5,20,23931,23901,29,2428,3.72112989425659,13.4406595230103
9,1,3,5,21,23206,23174,32,2442,3.74258613586426,15.2606964111328
9,1,3,5,22,25110,25076,33,2446,3.74871635437012,11.8800706863403
9,1,3,5,23,25755,25718,37,2433,3.72879266738892,11.313793182373
9,1,3,5,24,26069,26032,36,2445,3.74718379974365,12.3845558166504
9,1,3,5,25,29065,29019,46,2443,3.74411869049072,10.7029800415039
9,1,3,5,26,27710,27662,48,2453,3.75944447517395,10.9009628295898
9,1,3,5,27,29078,29037,41,2456,3.76404237747192,13.3615884780884
9,1,3,5,28,31279,31228,51,2429,3.72266244888306,11.0520524978638
9,1,3,5,29,33792,33744,47,2431,3.72572755813599,21.2216377258301
9,1,3,5,30,31567,31522,45,2433,3.72879266738892,12.288553237915
10,1,3,6,1,13084,13082,1,2467,3.7809009552002,13.5784225463867
10,1,3,6,2,12687,12683,3,2469,3.78396606445313,13.1583585739136
10,1,3,6,3,14885,14880,4,2469,3.78396606445313,11.527928352356
10,1,3,6,4,14726,14720,6,2449,3.75331425666809,11.7015476226807
10,1,3,6,5,14609,14601,7,2465,3.77783560752869,14.2917175292969
10,1,3,6,6,15819,15809,9,2443,3.74411869049072,18.2405395507813
10,1,3,6,7,17580,17569,11,2449,3.75331425666809,11.9124603271484
10,1,3,6,8,18109,18096,13,2456,3.76404237747192,17.2601928710938
10,1,3,6,9,24365,24350,14,2441,3.74105358123779,12.2883319854736
10,1,3,6,10,22131,22111,20,2440,3.73952102661133,10.2599363327026
10,1,3,6,11,19429,19411,18,2442,3.74258613586426,16.189172744751
10,1,3,6,12,20870,20851,19,2441,3.74105358123779,11.6432151794434
10,1,3,6,13,21265,21244,20,2434,3.73032546043396,11.5129165649414
10,1,3,6,14,23095,23072,22,2433,3.72879266738892,12.3924140930176
10,1,3,6,15,23609,23585,24,2433,3.72879266738892,11.4860935211182
10,1,3,6,16,24031,24005,26,2431,3.72572755813599,11.6642799377441
10,1,3,6,17,25049,25013,36,2429,3.72266244888306,12.603232383728
10,1,3,6,18,25542,25513,29,2434,3.73032546043396,12.2646951675415
10,1,3,6,19,25614,25581,32,2433,3.72879266738892,11.0302114486694
10,1,3,6,20,27161,27127,33,2442,3.74258613586426,10.6431941986084
10,1,3,6,21,28615,28579,35,2451,3.75637936592102,12.034686088562
10,1,3,6,22,29499,29462,36,2450,3.75484681129456,9.36930656433105
10,1,3,6,23,30157,30109,47,2457,3.76557493209839,13.2075624465942
10,1,3,6,24,31505,31464,40,2458,3.76710748672485,10.8937149047852
10,1,3,6,25,31535,31492,42,2466,3.77936816215515,13.1077098846436
10,1,3,6,26,39035,38991,44,2458,3.76710748672485,18.5435428619385
10,1,3,6,27,32077,32023,54,2472,3.78856372833252,21.9197635650635
10,1,3,6,28,33285,33235,50,2470,3.78549861907959,13.0947885513306
10,1,3,6,29,33898,33848,49,2473,3.79009628295898,15.4073877334595
10,1,3,6,30,36184,36131,53,2455,3.76250982284546,11.6106042861938
10,1,3,6,1,14297,14296,1,2479,3.79929184913635,14.3409967422485
10,1,3,6,2,15341,15338,3,2480,3.8008246421814,11.6337385177612
10,1,3,6,3,14399,14394,4,2481,3.80235719680786,12.9653425216675
10,1,3,6,4,14883,14876,6,2463,3.77477049827576,11.3385848999023
10,1,3,6,5,14934,14926,7,2466,3.77936816215515,14.1597805023193
10,1,3,6,6,14969,14960,9,2478,3.79775929450989,14.0160112380981
10,1,3,6,7,16288,16277,11,2465,3.77783560752869,12.663613319397
10,1,3,6,8,16617,16605,12,2460,3.77017283439636,12.2730398178101
10,1,3,6,9,17967,17952,15,2458,3.76710748672485,12.5976667404175
10,1,3,6,10,18661,18629,31,2457,3.76557493209839,10.9670324325562
10,1,3,6,11,19386,19368,17,2461,3.77170538902283,11.827766418457
10,1,3,6,12,20797,20776,21,2451,3.75637936592102,11.820294380188
10,1,3,6,13,21111,21089,21,2446,3.74871635437012,14.8114395141602
10,1,3,6,14,22672,22643,29,2446,3.74871635437012,11.3872413635254
10,1,3,6,15,22887,22860,26,2445,3.74718379974365,11.0961112976074
10,1,3,6,16,24550,24524,26,2438,3.73645567893982,10.2655572891235
10,1,3,6,17,24210,24182,28,2446,3.74871635437012,9.75358772277832
10,1,3,6,18,24964,24926,37,2446,3.74871635437012,11.2704524993896
10,1,3,6,19,26124,26093,31,2450,3.75484681129456,10.4029130935669
10,1,3,6,20,27889,27856,33,2468,3.78243350982666,14.2356691360474
10,1,3,6,21,28977,28930,46,2460,3.77017283439636,10.7423419952393
10,1,3,6,22,29402,29366,36,2466,3.77936816215515,14.6755247116089
10,1,3,6,23,31307,31268,39,2466,3.77936816215515,12.1176013946533
10,1,3,6,24,31873,31833,40,2476,3.79469418525696,11.3339948654175
10,1,3,6,25,32703,32660,42,2480,3.8008246421814,12.9606294631958
10,1,3,6,26,32914,32870,44,2480,3.8008246421814,16.352071762085
10,1,3,6,27,34136,34079,57,2480,3.8008246421814,10.6967811584473
10,1,3,6,28,37410,37358,52,2482,3.80388975143433,17.029182434082
10,1,3,6,29,35106,35037,68,2463,3.77477049827576,18.8247470855713
